"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"17358",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","220-24 73RD AVENUE, 017A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 216,000","2015-11-05",216000,0,0
"17359",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","73-36 SPRINGFIELD BLVD, 031A1            ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 220,000","2015-11-05",220000,0,0
"17360",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","7330 SPRINGFIELD BLVD, 042B1             ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 255,000","2015-11-24",255000,0,0
"17361",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","74-55 220 STREET, 107A1                  ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 190,760","2015-11-23",190760,0,0
"17362",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","73-60 SPRINGFIELD BOULEVAR, 57A1         ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 227,000","2016-01-05",227000,0,0
"17364",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","220-38 73RD AVENUE, 24A2                 ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 215,559","2016-02-05",215559,0,0
"17365",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","73-88 SPRINGFIELD BOULEVAR, 71A2         ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 218,000","2016-02-12",218000,0,0
"17366",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","74-03 220TH STREET, 131B2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 255,000","2016-01-26",255000,0,0
"17367",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","73-31 220TH STREET, 134A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 218,000","2016-02-25",218000,0,0
"17368",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","74-69 220TH STREET, 100B2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 235,085","2016-03-03",235085,0,0
"17369",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","220-17 75 AVENUE, 85A2                   ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 216,000","2016-03-29",216000,0,0
"17370",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7742,3,NA,"C6","74-73 220TH STREET, 98A1                 ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 224,000","2016-02-26",224000,0,0
"17371",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","219-84 75TH AVENUE, 219A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 220,000","2015-05-05",220000,0,0
"17372",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","219-40 75TH   AVENUE, 241A2              ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 218,500","2015-07-21",218500,0,0
"17374",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","219-22 75TH AVENUE, 250A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 216,000","2015-08-26",216000,0,0
"17375",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","217-20 75TH AVENUE, 264B1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 235,000","2015-09-18",235000,0,0
"17376",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","75-18 SPRINGFIELD BOULEVAR, 169B2        ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 235,920","2015-09-23",235920,0,0
"17377",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","76-18 SPRINGFIELD BLVD, 150A1            ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 215,000","2015-09-10",215000,0,0
"17378",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","75-25 217TH STREET, 282B1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 236,600","2015-11-10",236600,0,0
"17379",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","217-08 75TH   AVENUE, 269A2              ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 219,300","2015-11-20",219300,0,0
"17381",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","75-17 217 STREET, 278A1                  ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 217,600","2015-12-10",217600,0,0
"17383",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","220-18 75TH AVENUE, 209B2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 237,000","2016-02-12",237000,0,0
"17384",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","75-25 217TH STREET, 282B2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 238,500","2016-02-11",238500,0,0
"17385",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","219-40 75TH AVENUE, 241A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 222,500","2016-02-26",222500,0,0
"17386",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","75-16 SPRINGFIELD BLVD, 170A1            ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 218,500","2016-03-17",218500,0,0
"17387",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","220-20 75TH AVENUE, 208B2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 255,000","2016-03-09",255000,0,0
"17388",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7754,3,NA,"C6","220-80 75TH AVENUE, 178A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 220,000","2016-02-18",220000,0,0
"17389",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","74-44 220TH STREET, 345B2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 235,920","2015-08-21",235920,0,0
"17390",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","219-51 75TH AVENUE, 293A2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 216,000","2015-08-20",216000,0,0
"17391",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","219-42 74TH AVENUE, 325A2                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 215,886","2015-12-17",215886,0,0
"17392",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","74-16 220TH STREET, 336B1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 236,441","2015-12-15",236441,0,0
"17393",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","219-27 75TH AVENUE, 301A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 79,296","2016-03-17",79296,0,0
"17394",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","219-27 75TH AVENUE, 310A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 42,000","2016-03-17",42000,0,0
"17395",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","219-21 75TH AVENUE, 303A1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 218,339","2016-04-07",218339,0,0
"17396",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","74-26 220TH STREET, 339B1                ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 236,000","2016-03-31",236000,0,0
"17397",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7755,3,NA,"C6","219-23 75 AVE, 202A1                     ","            ",11364,0,0,0,0,0,1952,2,"C6","$ 218,339","2016-04-07",218339,0,0
"17398",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","224-37 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 162,500","2015-05-11",162500,0,0
"17399",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","226-37 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 152,000","2015-05-19",152000,0,0
"17400",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","224-49 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 163,000","2015-06-24",163000,0,0
"17401",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","226-07 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 200,772","2015-06-30",200772,0,0
"17402",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","224-25 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 250,000","2015-07-09",250000,0,0
"17403",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","224-47 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 220,000","2015-07-16",220000,0,0
"17404",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","226-11 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 178,000","2015-08-13",178000,0,0
"17405",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","224-11 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 162,500","2015-10-21",162500,0,0
"17406",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7840,2,NA,"C6","77-17 SPRINGFIELD BLVD, B                ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 188,000","2016-03-31",188000,0,0
"17407",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","78-36 226                                ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 260,000","2015-06-08",260000,0,0
"17408",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","224-08 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 165,000","2015-07-08",165000,0,0
"17409",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","224-10 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 150,500","2015-08-04",150500,0,0
"17410",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","224-36 KINGSBURY AVE, A                  ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 183,000","2015-09-29",183000,0,0
"17411",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","78-24 226 STREET, B                      ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 240,000","2015-10-28",240000,0,0
"17412",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","78-38 226TH STREET, A                    ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 215,000","2015-10-20",215000,0,0
"17413",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","78-08 226TH, B                           ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 255,000","2015-11-16",255000,0,0
"17414",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7842,33,NA,"C6","224-42 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 174,000","2016-03-29",174000,0,0
"17416",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","78-05 226TH STREET, A                    ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 175,000","2015-06-24",175000,0,0
"17417",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","226-63 UNION TURNPIKE, A                 ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 154,000","2015-07-08",154000,0,0
"17418",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","226-19 UNION TURNPIKE, B                 ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 210,000","2015-08-03",210000,0,0
"17419",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","226-21 UNION TURNPIKE, B                 ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 240,000","2015-07-23",240000,0,0
"17420",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","78-22 CLOVERDALE BOULEVARD, B            ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 175,000","2015-08-31",175000,0,0
"17421",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","78-22 CLOVERDALE BLVD., A                ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 163,500","2015-10-26",163500,0,0
"17422",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","226-56 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 258,000","2015-11-16",258000,0,0
"17423",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","226-24 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 156,000","2015-12-07",156000,0,0
"17424",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","226-34 KINGSBURY AVE, B                  ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 190,000","2015-12-03",190000,0,0
"17425",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","78-30 CLOVERDALE BOULEVARD, B            ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 253,500","2015-12-15",253500,0,0
"17426",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","78-19 226TH STREET, A                    ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 183,000","2015-12-17",183000,0,0
"17428",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","226-12 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 275,000","2016-01-19",275000,0,0
"17429",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","78-07 226 ST, B                          ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 263,000","2016-02-03",263000,0,0
"17430",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7844,2,NA,"C6","7808 CLOVERDALE BOULEVARD, A             ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 175,500","2016-03-21",175500,0,0
"17431",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7847,1,NA,"C6","78-11 CLOVERDALE BLVD, B                 ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 198,970","2015-05-18",198970,0,0
"17433",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7847,1,NA,"C6","229-03 GRAND CENTRAL PARKWA, A           ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 180,000","2015-08-24",180000,0,0
"17434",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7847,1,NA,"C6","229-12 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 265,000","2015-09-03",265000,0,0
"17435",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7847,1,NA,"C6","78-05 CLOVERDALE BLVD, B                 ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 160,000","2015-12-15",160000,0,0
"17436",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7848,1,NA,"C6","230-09 GRAND CENTRAL PKWY, A             ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 200,000","2015-07-15",2e+05,0,0
"17437",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7848,1,NA,"C6","229-28 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 175,000","2015-08-26",175000,0,0
"17438",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7848,1,NA,"C6","230-04 KINGSBURY AVENUE, A               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 165,000","2015-12-08",165000,0,0
"17439",4,"OAKLAND GARDENS          ","09  COOPS - WALKUP APARTMENTS               ","2",7848,1,NA,"C6","230-12 KINGSBURY AVENUE, B               ","            ",11364,0,0,0,0,0,1950,2,"C6","$ 167,000","2016-03-09",167000,0,0
"17440",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-01 75 AVENUE, 4D                     ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 164,000","2015-05-07",164000,0,0
"17441",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-62 BELL BLVD., 1-0                    ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-05-05",165000,0,0
"17443",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","212-04 73RD AVENUE, 3L                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 178,000","2015-06-30",178000,0,0
"17444",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-08 73RD AVENUE, 1P                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-07-15",165000,0,0
"17445",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","212-04 73RD AVENUE, 3-H                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 240,000","2015-08-18",240000,0,0
"17446",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-02 73RD AVENUE, 6E                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 255,000","2015-09-10",255000,0,0
"17447",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-11 210 STREET, 2M                     ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 150,000","2015-09-02",150000,0,0
"17448",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-02 73 AVE, 5D                        ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-09-17",165000,0,0
"17449",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-11 210TH STREET, 6-N                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-09-21",170000,0,0
"17450",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-08 73RD AVENUE, 6P                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 178,000","2015-09-23",178000,0,0
"17451",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-05 75TH AVENUE, 3-P                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 184,000","2015-10-06",184000,0,0
"17452",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","212-12 73 AVENUE, 4G                     ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 172,000","2015-10-14",172000,0,0
"17453",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-62 BELL BOULEVARD, 6N                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-10-20",170000,0,0
"17454",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-01 75TH AVENUE, 6D                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 174,000","2015-10-28",174000,0,0
"17455",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-23 210TH STREET, 5B                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-11-09",170000,0,0
"17456",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-08 73RD AVENUE, 4H                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 235,000","2015-11-10",235000,0,0
"17457",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-50 BELL BOULEVARD, 1D                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-10-27",165000,0,0
"17458",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-08 73RD AVENUE, 4-0                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 172,000","2015-12-10",172000,0,0
"17459",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-05 75TH AVENUE, 6K                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 138,000","2015-12-15",138000,0,0
"17460",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-62 BELL BOULEVARD, 2P                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-12-15",165000,0,0
"17461",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-11 210TH STREET, 5M                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 152,000","2016-02-02",152000,0,0
"17462",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-05 75 AVENUE, 1-M                    ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 135,000","2016-02-25",135000,0,0
"17463",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","73-23 210TH STREET, 2C                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 157,800","2016-03-10",157800,0,0
"17464",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","211-02 73RD AVENUE, 6N                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 179,000","2016-03-31",179000,0,0
"17465",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,2,NA,"D4","213-02 73RD AVENUE, 1D                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2016-03-21",165000,0,0
"17467",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-45 210TH STREET, 2-A                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-06-02",165000,0,0
"17468",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","211-01 75TH AVENUE, 4K                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-06-04",170000,0,0
"17469",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","212-07 75TH AVENUE, 2N                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-06-18",170000,0,0
"17470",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-55 210TH STREET, 2L                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 173,000","2015-07-21",173000,0,0
"17471",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","7355 210TH STREET, 2K                    ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-08-07",170000,0,0
"17473",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-55 210TH STREET, 5N                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 178,000","2015-09-30",178000,0,0
"17474",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","211-05 75TH AVENUE, 2E                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 259,000","2015-10-23",259000,0,0
"17475",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","212-07 75TH AVENUE, 2K                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 173,800","2015-10-27",173800,0,0
"17476",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","212-03 75TH AVENUE, 2D                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-11-12",165000,0,0
"17477",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","212-07 75TH AVE, 5K                      ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 175,000","2015-10-29",175000,0,0
"17478",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-55 210TH STREET, 5H                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 235,000","2015-12-22",235000,0,0
